0,1,2,3,4,5,6
-70.47,"1,070.74","1,000.27",408.21,"2,483.62","2,891.83",18-Jul-2008
-230.96,"1,175.18",944.22,-62.22,"2,207.56","2,145.34",21-Jul-2008
261.61,"1,106.53","1,368.14",-597.35,"2,711.10","2,113.75",22-Jul-2008
-875.22,"2,795.30","1,920.08","1,306.56","4,443.11","5,749.67",23-Jul-2008
-609.68,"1,685.07","1,075.39",272.36,"3,441.40","3,713.76",24-Jul-2008
-302.41,"1,411.18","1,108.77",-565.73,"3,482.39","2,916.66",25-Jul-2008
456.67,628.03,"1,084.70",-721.90,"2,353.71","1,631.81",28-Jul-2008
-254.59,"1,065.75",811.16,-538.27,"2,746.07","2,207.80",29-Jul-2008
672.12,863.88,"1,536.00",-628.47,"2,894.47","2,266.00",30-Jul-2008
320.57,"1,108.19","1,428.76",494.87,"3,320.40","3,815.27",31-Jul-2008
396.34,905.64,"1,301.98",-587.28,"3,273.99","2,686.71",01-Aug-2008
-46.97,873.90,826.93,-507.81,"2,316.25","1,808.44",04-Aug-2008
287.40,"1,054.95","1,342.35",-397.67,"4,600.50","4,202.83",05-Aug-2008
-804.36,"1,923.28","1,118.92","1,815.74","3,109.87","4,925.61",06-Aug-2008
24.10,711.66,735.76,-223.19,"2,561.60","2,338.41",07-Aug-2008
16.29,830.48,846.77,-142.22,"2,090.02","1,947.80",08-Aug-2008
505.30,657.07,"1,162.37",280.61,"2,650.16","2,930.77",11-Aug-2008
-7.65,"1,159.15","1,151.50",-687.19,"3,132.79","2,445.60",12-Aug-2008
226.12,666.27,892.39,-915.58,"2,627.95","1,712.37",13-Aug-2008
23.32,788.73,812.05,-573.98,"2,326.92","1,752.94",14-Aug-2008
128.91,504.44,633.35,-475.50,"2,158.45","1,682.95",18-Aug-2008
14.56,486.18,500.74,-716.35,"1,863.00","1,146.65",19-Aug-2008
205.60,369.82,575.42,-447.34,"2,172.23","1,724.89",20-Aug-2008
344.89,412.26,757.15,-545.71,"1,711.43","1,165.72",21-Aug-2008
450.39,408.38,858.77,-239.24,"1,863.26","1,624.02",22-Aug-2008
96.26,442.59,538.85,62.92,"1,226.29","1,289.21",25-Aug-2008
276.92,487.97,764.89,-572.04,"1,990.95","1,418.91",26-Aug-2008
163.27,594.01,757.28,-32.49,"1,784.24","1,751.75",27-Aug-2008
390.62,869.68,"1,260.30",-187.19,"3,493.63","3,306.44",28-Aug-2008
281.07,694.68,975.75,-364.61,"2,963.11","2,598.50",29-Aug-2008
82.62,450.20,532.82,-241.85,"1,541.77","1,299.92",01-Sep-2008
209.79,"1,140.71","1,350.50","1,132.25","1,666.88","2,799.13",02-Sep-2008
431.11,612.05,"1,043.16",-603.28,"3,207.47","2,604.19",04-Sep-2008
484.77,787.03,"1,271.80","-1,857.00","3,477.66","1,620.66",05-Sep-2008
-132.62,938.30,805.68,253.43,"2,902.55","3,155.98",08-Sep-2008
106.27,668.04,774.31,-391.53,"2,140.24","1,748.71",09-Sep-2008
492.56,680.59,"1,173.15","-1,037.28","3,584.20","2,546.92",10-Sep-2008
586.59,700.88,"1,287.47","-1,506.96","3,739.44","2,232.48",11-Sep-2008
695.41,578.23,"1,273.64","-1,497.67","3,874.95","2,377.28",12-Sep-2008
"1,328.14",593.71,"1,921.85",-763.02,"3,233.62","2,470.60",15-Sep-2008
612.36,756.33,"1,368.69","-1,303.41","4,375.31","3,071.90",16-Sep-2008
948.93,484.45,"1,433.38","-1,064.17","4,642.85","3,578.68",17-Sep-2008
"1,192.20",657.60,"1,849.80","-1,201.64","8,072.16","6,870.52",18-Sep-2008
43.91,"1,316.22","1,360.13","1,016.18","5,593.40","6,609.58",19-Sep-2008
-206.12,"1,017.41",811.29,138.21,"3,055.79","3,194.00",22-Sep-2008
68.77,742.97,811.74,-924.40,"2,853.33","1,928.93",23-Sep-2008
170.18,866.98,"1,037.16",-494.40,"3,847.12","3,352.72",24-Sep-2008
605.59,890.99,"1,496.58","-1,050.38","5,273.90","4,223.52",25-Sep-2008
543.57,679.89,"1,223.46",-643.04,"3,374.74","2,731.70",26-Sep-2008
554.82,783.76,"1,338.58",-476.94,"3,869.10","3,392.16",29-Sep-2008
394.11,856.32,"1,250.43",14.16,"4,108.53","4,122.69",30-Sep-2008
48.65,796.44,845.09,-274.90,"2,164.86","1,889.96",01-Oct-2008
56.75,957.11,"1,013.86","-1,662.26","4,455.91","2,793.65",03-Oct-2008
661.00,884.99,"1,545.99","-1,169.33","3,220.56","2,051.23",06-Oct-2008
548.29,974.56,"1,522.85",-680.42,"3,417.42","2,737.00",07-Oct-2008
"1,083.56",976.45,"2,060.01","-1,055.51","4,071.88","3,016.37",08-Oct-2008
"1,744.68","1,096.76","2,841.44","-2,513.74","6,393.82","3,880.08",10-Oct-2008
582.31,718.75,"1,301.06","-1,060.60","3,924.70","2,864.10",13-Oct-2008
-252.37,"1,112.08",859.71,898.25,"2,931.51","3,829.76",14-Oct-2008
669.96,802.42,"1,472.38","-1,030.79","2,918.78","1,887.99",15-Oct-2008
737.77,727.70,"1,465.47","-1,160.63","3,470.64","2,310.01",16-Oct-2008
712.77,650.39,"1,363.16",-915.54,"3,223.94","2,308.40",17-Oct-2008
216.43,559.40,775.83,-816.79,"2,751.32","1,934.53",20-Oct-2008
883.76,626.88,"1,510.64",-258.42,"2,627.51","2,369.09",21-Oct-2008
404.05,565.79,969.84,-543.95,"2,266.27","1,722.32",22-Oct-2008
619.91,649.19,"1,269.10",-811.69,"2,783.21","1,971.52",23-Oct-2008
514.26,879.73,"1,393.99","-1,431.56","3,684.66","2,253.10",24-Oct-2008
916.18,498.39,"1,414.57","-1,027.30","2,710.53","1,683.23",27-Oct-2008
24.78,9.21,33.99,-69.18,167.20,98.02,28-Oct-2008
739.66,671.10,"1,410.76","-1,306.35","3,990.37","2,684.02",29-Oct-2008
-116.10,"1,300.74","1,184.64","1,237.21","2,892.01","4,129.22",31-Oct-2008
-97.03,945.14,848.11,363.55,"2,066.62","2,430.17",03-Nov-2008
-174.20,959.09,784.89,-15.61,"1,969.89","1,954.28",04-Nov-2008
-168.75,"1,285.59","1,116.84",216.40,"2,196.73","2,413.13",05-Nov-2008
351.57,574.02,925.59,-511.53,"1,991.07","1,479.54",06-Nov-2008
-147.08,473.24,326.16,-19.27,"1,274.92","1,255.65",07-Nov-2008
377.66,620.62,998.28,92.33,"1,567.37","1,659.70",10-Nov-2008
229.12,625.83,854.95,-370.95,"1,720.05","1,349.10",11-Nov-2008
215.48,563.67,779.15,-735.14,"1,776.11","1,040.97",12-Nov-2008
-25.15,670.85,645.70,-811.52,"2,923.30","2,111.78",14-Nov-2008
-178.23,869.69,691.46,-521.16,"2,104.82","1,583.66",17-Nov-2008
458.60,488.58,947.18,-441.59,"1,560.30","1,118.71",18-Nov-2008
195.71,641.26,836.97,-264.98,"2,110.33","1,845.35",19-Nov-2008
426.95,575.71,"1,002.66",-762.94,"1,761.17",998.23,20-Nov-2008
46.22,768.19,814.41,-705.56,"1,786.64","1,081.08",21-Nov-2008
224.90,579.41,804.31,-560.83,"1,612.59","1,051.76",24-Nov-2008
155.09,603.46,758.55,-161.88,"1,556.53","1,394.65",25-Nov-2008
362.05,490.04,852.09,-416.82,"1,715.77","1,298.95",26-Nov-2008
621.24,587.61,"1,208.85",168.54,"1,858.67","2,027.21",28-Nov-2008
49.19,626.17,675.36,28.64,"1,645.98","1,674.62",01-Dec-2008
105.31,571.03,676.34,-323.01,"1,214.63",891.62,02-Dec-2008
366.24,373.01,739.25,-452.11,"1,340.50",888.39,03-Dec-2008
79.24,605.39,684.63,307.14,"1,400.15","1,707.29",04-Dec-2008
-184.02,594.15,410.13,-4.52,"1,143.64","1,139.12",05-Dec-2008
-617.05,"1,236.11",619.06,350.34,"1,319.78","1,670.12",08-Dec-2008
-59.01,867.70,808.69,950.65,"1,653.31","2,603.96",10-Dec-2008
-15.37,789.72,774.35,444.18,"1,607.03","2,051.21",11-Dec-2008
325.81,560.68,886.49,-16.52,"1,536.52","1,520.00",12-Dec-2008
42.72,793.60,836.32,230.48,"1,545.17","1,775.65",15-Dec-2008
-39.40,855.86,816.46,6.42,"1,613.88","1,620.30",16-Dec-2008
-97.82,"1,024.85",927.03,-188.65,"2,486.80","2,298.15",17-Dec-2008
-355.99,"1,323.77",967.78,-33.17,"2,185.12","2,151.95",18-Dec-2008
410.85,827.70,"1,238.55",378.43,"1,782.94","2,161.37",19-Dec-2008
207.55,525.62,733.17,-191.49,"1,151.63",960.14,22-Dec-2008
88.18,617.31,705.49,-264.05,921.39,657.34,23-Dec-2008
613.98,583.14,"1,197.12",-144.26,"1,235.52","1,091.26",24-Dec-2008
-6.95,589.61,582.66,-344.91,552.00,207.09,26-Dec-2008
243.21,440.55,683.76,4.42,814.84,819.26,29-Dec-2008
375.65,324.08,699.73,214.95,670.10,885.05,30-Dec-2008
373.96,436.44,810.40,81.85,506.94,588.79,31-Dec-2008
160.41,437.82,598.23,92.04,168.24,260.28,01-Jan-2009
238.52,671.51,910.03,121.18,721.12,842.30,02-Jan-2009
220.82,761.31,982.13,469.56,"1,245.07","1,714.63",05-Jan-2009
-11.81,843.56,831.75,374.02,"1,902.38","2,276.40",06-Jan-2009
-505.49,"1,608.96","1,103.47","-1,111.25","3,607.77","2,496.52",07-Jan-2009
-13.26,"1,171.71","1,158.45",-350.55,"3,187.23","2,836.68",09-Jan-2009
217.83,950.26,"1,168.09",-563.57,"2,333.70","1,770.13",12-Jan-2009
152.58,673.05,825.63,-345.78,"1,944.57","1,598.79",13-Jan-2009
10.98,540.98,551.96,91.44,"1,564.01","1,655.45",14-Jan-2009
175.12,663.10,838.22,-484.33,"1,810.99","1,326.66",15-Jan-2009
400.73,477.15,877.88,-585.41,"1,389.09",803.68,16-Jan-2009
275.97,268.55,544.52,-363.37,"1,133.00",769.63,19-Jan-2009
185.05,529.26,714.31,-308.15,"1,094.66",786.51,20-Jan-2009
282.73,644.49,927.22,-786.62,"1,650.13",863.51,21-Jan-2009
3.96,667.57,671.53,-304.45,"1,537.36","1,232.91",22-Jan-2009
203.98,874.08,"1,078.06",-522.91,"1,480.56",957.65,23-Jan-2009
139.64,801.00,940.64,-228.56,"1,577.55","1,348.99",27-Jan-2009
601.88,658.03,"1,259.91",-217.32,"1,756.85","1,539.53",28-Jan-2009
580.11,949.05,"1,529.16",-84.64,"2,150.68","2,066.04",29-Jan-2009
398.39,734.54,"1,132.93",-64.15,"1,365.67","1,301.52",30-Jan-2009
-161.38,803.44,642.06,-125.68,"1,364.87","1,239.19",02-Feb-2009
-7.75,712.31,704.56,-278.89,"1,416.69","1,137.80",03-Feb-2009
284.00,508.64,792.64,-27.08,"1,280.94","1,253.86",04-Feb-2009
-100.72,520.36,419.64,-26.97,"1,238.62","1,211.65",05-Feb-2009
131.67,386.53,518.20,117.23,"1,155.94","1,273.17",06-Feb-2009
-45.98,696.49,650.51,285.39,"1,004.88","1,290.27",09-Feb-2009
-116.99,588.51,471.52,368.96,"1,319.16","1,688.12",10-Feb-2009
-75.27,548.23,472.96,-34.76,938.00,903.24,11-Feb-2009
84.37,432.75,517.12,-185.32,"1,076.96",891.64,12-Feb-2009
216.37,558.34,774.71,-13.15,"1,247.06","1,233.91",13-Feb-2009
189.52,567.96,757.48,-45.33,"1,165.08","1,119.75",16-Feb-2009
278.42,682.96,961.38,-462.21,"1,587.73","1,125.52",17-Feb-2009
102.34,423.24,525.58,-288.45,"1,248.86",960.41,18-Feb-2009
108.44,470.10,578.54,-363.48,"1,173.05",809.57,19-Feb-2009
167.18,575.48,742.66,-201.17,"1,157.44",956.27,20-Feb-2009
358.71,419.61,778.32,-431.18,"1,134.50",703.32,24-Feb-2009
367.84,384.92,752.76,-384.37,"1,215.70",831.33,25-Feb-2009
344.53,852.16,"1,196.69",-273.94,"1,887.03","1,613.09",26-Feb-2009
649.26,532.33,"1,181.59",-463.03,"2,287.18","1,824.15",27-Feb-2009
334.13,522.20,856.33,-580.43,"1,405.65",825.22,02-Mar-2009
523.57,381.37,904.94,-741.33,"1,382.61",641.28,03-Mar-2009
118.86,573.16,692.02,-494.22,"1,383.35",889.13,04-Mar-2009
479.04,648.87,"1,127.91",-590.92,"2,124.27","1,533.35",05-Mar-2009
298.94,373.66,672.60,-274.68,"2,062.96","1,788.28",06-Mar-2009
299.72,380.53,680.25,-84.94,"1,058.95",974.01,09-Mar-2009
227.10,498.86,725.96,-186.86,"2,050.02","1,863.16",12-Mar-2009
392.68,683.97,"1,076.65",299.23,"1,888.65","2,187.88",13-Mar-2009
253.39,556.79,810.18,-102.34,"1,420.58","1,318.24",16-Mar-2009
-152.70,810.36,657.66,415.12,"1,187.17","1,602.29",17-Mar-2009
526.34,663.10,"1,189.44",222.14,"1,497.76","1,719.90",18-Mar-2009
-18.75,641.32,622.57,23.00,"1,275.13","1,298.13",19-Mar-2009
-94.03,694.93,600.90,-149.18,"1,257.91","1,108.73",20-Mar-2009
376.51,800.94,"1,177.45",376.23,"1,090.72","1,466.95",23-Mar-2009
-192.99,"1,483.54","1,290.55",501.76,"1,575.84","2,077.60",24-Mar-2009
8.92,842.72,851.64,348.65,"1,483.90","1,832.55",25-Mar-2009
-461.87,"1,914.23","1,452.36","1,290.74","2,226.38","3,517.12",26-Mar-2009
42.98,773.63,816.61,80.43,"1,825.86","1,906.29",27-Mar-2009
-49.38,978.86,929.48,-452.32,"1,874.77","1,422.45",30-Mar-2009
"1,039.07","1,081.65","2,120.72",-583.65,"2,257.99","1,674.34",31-Mar-2009
11.60,610.62,622.22,173.75,"1,515.24","1,688.99",01-Apr-2009
254.71,"1,252.95","1,507.66",691.56,"2,017.64","2,709.20",02-Apr-2009
-81.76,"1,030.47",948.71,196.74,"2,431.68","2,628.42",06-Apr-2009
-378.22,"1,247.82",869.60,573.33,"3,177.62","3,750.95",08-Apr-2009
308.39,900.06,"1,208.45",170.92,"1,905.71","2,076.63",09-Apr-2009
-152.25,996.98,844.73,580.49,"1,460.75","2,041.24",13-Apr-2009
290.22,"1,356.58","1,646.80",684.50,"3,209.33","3,893.83",15-Apr-2009
"-1,124.24","1,963.94",839.70,479.09,"2,622.74","3,101.83",16-Apr-2009
182.70,"1,227.68","1,410.38",669.85,"1,818.40","2,488.25",17-Apr-2009
108.90,847.73,956.63,348.05,"1,463.97","1,812.02",20-Apr-2009
-187.69,"1,014.85",827.16,-191.01,"1,658.72","1,467.71",21-Apr-2009
82.25,923.74,"1,005.99",-0.83,"1,406.88","1,406.05",22-Apr-2009
425.83,697.03,"1,122.86",241.13,"1,161.81","1,402.94",23-Apr-2009
15.31,932.76,948.07,576.77,"1,390.20","1,966.97",24-Apr-2009
68.06,"1,003.12","1,071.18",257.38,"1,840.19","2,097.57",27-Apr-2009
-202.15,"1,118.89",916.74,-256.85,"1,742.47","1,485.62",28-Apr-2009
-403.99,"1,528.75","1,124.76",365.23,"2,488.08","2,853.31",29-Apr-2009
-92.60,"1,248.24","1,155.64","1,417.28","2,347.30","3,764.58",04-May-2009
-129.85,"1,088.84",958.99,508.51,"2,354.05","2,862.56",05-May-2009
-28.26,"1,199.11","1,170.85",530.92,"2,268.76","2,799.68",06-May-2009
42.40,790.15,832.55,388.33,"1,485.86","1,874.19",07-May-2009
-89.39,984.68,895.29,-100.89,"3,209.46","3,108.57",08-May-2009
-17.31,717.80,700.49,79.88,"1,542.92","1,622.80",11-May-2009
177.74,915.68,"1,093.42",452.18,"1,985.98","2,438.16",12-May-2009
105.73,851.46,957.19,"4,106.96","1,975.64","6,082.60",13-May-2009
254.30,785.32,"1,039.62",-301.92,"1,852.25","1,550.33",14-May-2009
432.47,908.13,"1,340.60",983.86,"1,688.27","2,672.13",15-May-2009
-8.41,50.03,41.62,44.64,12.27,56.91,18-May-2009
"-1,964.19","4,623.16","2,658.97","4,792.56","7,613.33","12,405.89",19-May-2009
4.99,"2,306.04","2,311.03",-985.53,"6,617.33","5,631.80",20-May-2009
-371.48,"1,922.24","1,550.76",-2.14,"3,769.04","3,766.90",21-May-2009
434.53,985.68,"1,420.21",-761.66,"3,150.35","2,388.69",22-May-2009
197.68,"1,182.46","1,380.14",427.97,"1,952.76","2,380.73",25-May-2009
-138.19,"1,292.77","1,154.58",-197.02,"2,434.65","2,237.63",26-May-2009
685.64,"1,505.01","2,190.65",369.80,"3,588.05","3,957.85",27-May-2009
-451.25,"2,393.80","1,942.55","1,859.59","4,017.80","5,877.39",28-May-2009
873.00,"1,676.55","2,549.55",272.77,"5,264.80","5,537.57",29-May-2009
-196.74,"1,857.14","1,660.40",279.67,"3,316.31","3,595.98",01-Jun-2009
-424.14,"2,040.02","1,615.88",-233.29,"3,990.68","3,757.39",02-Jun-2009
52.89,"1,375.34","1,428.23",32.80,"3,317.56","3,350.36",03-Jun-2009
-530.20,"1,882.43","1,352.23",465.34,"3,062.36","3,527.70",04-Jun-2009
-480.13,"1,916.57","1,436.44",831.95,"3,190.66","4,022.61",05-Jun-2009
-875.92,"1,895.30","1,019.38",-14.47,"2,438.67","2,424.20",08-Jun-2009
-143.21,"1,592.05","1,448.84",955.31,"2,886.30","3,841.61",09-Jun-2009
589.88,"1,949.86","2,539.74",738.09,"3,152.35","3,890.44",10-Jun-2009
558.14,"1,388.14","1,946.28",786.57,"2,574.70","3,361.27",11-Jun-2009
-250.71,"1,589.03","1,338.32",469.35,"2,385.59","2,854.94",12-Jun-2009
-586.63,"1,716.05","1,129.42",-411.54,"2,628.59","2,217.05",15-Jun-2009
145.12,"1,206.78","1,351.90",-728.51,"2,779.27","2,050.76",16-Jun-2009
569.10,"1,082.05","1,651.15",-363.99,"2,424.66","2,060.67",17-Jun-2009
538.89,"1,339.51","1,878.40",-584.87,"2,622.83","2,037.96",18-Jun-2009
413.20,"1,144.85","1,558.05",-29.08,"1,877.52","1,848.44",19-Jun-2009
413.74,935.70,"1,349.44",-300.29,"1,886.93","1,586.64",22-Jun-2009
318.42,"1,383.02","1,701.44",-654.97,"2,572.62","1,917.65",23-Jun-2009
728.26,933.68,"1,661.94",-791.85,"2,343.78","1,551.93",24-Jun-2009
"1,118.05","1,372.53","2,490.58","-1,482.82","5,507.74","4,024.92",25-Jun-2009
333.95,"1,212.83","1,546.78",551.14,"1,960.88","2,512.02",26-Jun-2009
143.84,"1,227.48","1,371.32",292.44,"2,097.65","2,390.09",29-Jun-2009
197.98,"1,499.36","1,697.34",107.88,"2,834.96","2,942.84",30-Jun-2009
-76.38,976.29,899.91,185.58,"1,253.81","1,439.39",01-Jul-2009
212.65,"1,309.42","1,522.07",247.26,"2,009.38","2,256.64",02-Jul-2009
298.58,879.45,"1,178.03",210.82,"1,774.73","1,985.55",03-Jul-2009
815.71,"1,847.64","2,663.35","-1,483.03","3,620.33","2,137.30",06-Jul-2009
790.16,"1,231.37","2,021.53",-921.39,"3,179.68","2,258.29",07-Jul-2009
594.07,"1,389.74","1,983.81",-828.01,"2,830.65","2,002.64",08-Jul-2009
578.16,716.88,"1,295.04",-545.55,"2,710.43","2,164.88",09-Jul-2009
886.13,546.45,"1,432.58",-903.32,"2,617.01","1,713.69",10-Jul-2009
742.26,813.27,"1,555.53",-559.23,"1,919.75","1,360.52",13-Jul-2009
200.29,892.54,"1,092.83",87.23,"1,690.86","1,778.09",14-Jul-2009
272.97,988.18,"1,261.15",255.46,"1,879.09","2,134.55",15-Jul-2009
-35.02,"1,301.15","1,266.13",32.37,"2,484.23","2,516.60",16-Jul-2009
535.36,"1,174.40","1,709.76",142.15,"2,644.68","2,786.83",17-Jul-2009
151.85,"1,321.97","1,473.82",563.20,"1,935.46","2,498.66",20-Jul-2009
-7.44,"1,224.32","1,216.88",-250.86,"2,643.36","2,392.50",21-Jul-2009
-224.58,"1,539.13","1,314.55",66.84,"2,745.05","2,811.89",22-Jul-2009
-34.16,"1,443.05","1,408.89",511.94,"4,604.08","5,116.02",23-Jul-2009
-206.55,"1,509.07","1,302.52",663.02,"2,398.68","3,061.70",24-Jul-2009
-278.97,"1,660.28","1,381.31",439.54,"2,507.43","2,946.97",27-Jul-2009
448.22,"1,234.39","1,682.61",-58.76,"3,518.07","3,459.31",28-Jul-2009
126.23,"1,577.43","1,703.66",-168.79,"2,701.91","2,533.12",29-Jul-2009
-286.67,"2,249.59","1,962.92",366.81,"4,393.03","4,759.84",30-Jul-2009
316.11,"1,326.00","1,642.11",582.12,"2,293.19","2,875.31",31-Jul-2009
61.01,823.71,884.72,347.01,"1,401.86","1,748.87",03-Aug-2009
253.29,"1,234.08","1,487.37",219.10,"2,488.84","2,707.94",04-Aug-2009
-23.90,"1,107.02","1,083.12",-690.53,"2,547.65","1,857.12",05-Aug-2009
257.40,"1,266.68","1,524.08",-371.41,"2,880.52","2,509.11",06-Aug-2009
414.43,"1,311.57","1,726.00","-1,050.81","2,976.47","1,925.66",07-Aug-2009
86.14,"1,102.16","1,188.30",-639.92,"3,179.28","2,539.36",10-Aug-2009
628.87,822.74,"1,451.61",-177.47,"2,368.83","2,191.36",11-Aug-2009
190.58,"1,345.99","1,536.57",-504.99,"2,765.81","2,260.82",12-Aug-2009
182.85,"1,102.49","1,285.34",630.94,"2,068.03","2,698.97",13-Aug-2009
443.74,777.14,"1,220.88",-126.10,"1,661.32","1,535.22",14-Aug-2009
460.32,"1,284.59","1,744.91","-1,226.49","2,809.88","1,583.39",17-Aug-2009
467.44,860.02,"1,327.46",-721.84,"2,380.23","1,658.39",18-Aug-2009
83.77,784.14,867.91,-622.06,"2,614.18","1,992.12",19-Aug-2009
489.42,853.84,"1,343.26",-438.19,"2,204.83","1,766.64",20-Aug-2009
95.72,974.27,"1,069.99",532.80,"1,882.04","2,414.84",21-Aug-2009
275.06,"1,063.26","1,338.32",711.54,"1,777.96","2,489.50",24-Aug-2009
436.59,"1,008.60","1,445.19",-259.14,"2,189.73","1,930.59",25-Aug-2009
128.65,"1,484.09","1,612.74",378.54,"1,911.17","2,289.71",26-Aug-2009
29.22,"1,743.08","1,772.30",-41.47,"2,961.98","2,920.51",27-Aug-2009
5.46,"1,335.24","1,340.70",554.31,"1,574.34","2,128.65",28-Aug-2009
18.65,"1,352.18","1,370.83",-270.85,"2,844.61","2,573.76",31-Aug-2009
366.89,"1,392.18","1,759.07",-635.94,"3,080.15","2,444.21",01-Sep-2009
382.49,998.86,"1,381.35",-72.69,"1,996.99","1,924.30",03-Sep-2009
-5.35,992.25,986.90,-399.92,"2,311.99","1,912.07",04-Sep-2009
149.96,"1,307.07","1,457.03","1,060.62","1,941.21","3,001.83",07-Sep-2009
206.25,"1,399.39","1,605.64",991.75,"2,916.01","3,907.76",08-Sep-2009
238.69,"1,380.72","1,619.41",193.36,"2,892.12","3,085.48",09-Sep-2009
-123.67,"1,418.19","1,294.52",468.05,"2,498.16","2,966.21",10-Sep-2009
-294.20,"1,420.37","1,126.17",228.77,"2,412.45","2,641.22",11-Sep-2009
-6.11,"1,174.80","1,168.69",-44.40,"1,665.93","1,621.53",14-Sep-2009
133.44,"1,408.01","1,541.45",776.10,"2,080.36","2,856.46",15-Sep-2009
143.45,"1,580.01","1,723.46","1,105.64","2,525.52","3,631.16",16-Sep-2009
186.24,"1,634.24","1,820.48","2,759.46","3,363.49","6,122.95",17-Sep-2009
-505.38,"1,719.20","1,213.82","1,486.08","2,669.32","4,155.40",18-Sep-2009
-539.14,"1,434.06",894.92,852.73,"1,901.47","2,754.20",22-Sep-2009
500.47,"1,137.01","1,637.48","1,748.99","2,582.50","4,331.49",23-Sep-2009
-616.77,"2,210.42","1,593.65","1,061.52","4,711.35","5,772.87",24-Sep-2009
227.26,948.60,"1,175.86",-37.72,"2,139.69","2,101.97",25-Sep-2009
91.77,"1,059.92","1,151.69",714.50,"2,645.98","3,360.48",29-Sep-2009
159.75,"1,950.18","2,109.93","1,074.53","3,206.53","4,281.06",30-Sep-2009
-331.63,"1,658.60","1,326.97",976.46,"3,358.13","4,334.59",01-Oct-2009
-567.75,"1,779.14","1,211.39",-310.01,"4,045.96","3,735.95",05-Oct-2009
-767.57,"2,122.08","1,354.51",-156.97,"4,217.81","4,060.84",06-Oct-2009
301.60,"1,367.12","1,668.72",634.54,"3,372.55","4,007.09",07-Oct-2009
-20.83,"1,830.96","1,810.13",-376.00,"4,466.81","4,090.81",08-Oct-2009
86.72,"1,720.19","1,806.91",-44.27,"3,171.28","3,127.01",09-Oct-2009
-274.88,"1,316.20","1,041.32",963.13,"2,092.51","3,055.64",12-Oct-2009
-196.91,"1,665.73","1,468.82","1,443.78","2,803.22","4,247.00",14-Oct-2009
-443.08,"1,601.86","1,158.78",752.48,"3,147.85","3,900.33",15-Oct-2009
6.99,"1,459.82","1,466.81",576.78,"2,769.61","3,346.39",16-Oct-2009
-140.80,"1,336.57","1,195.77",275.89,"2,803.12","3,079.01",20-Oct-2009
-290.91,"1,657.19","1,366.28",-511.81,"3,241.02","2,729.21",21-Oct-2009
-18.07,"1,683.11","1,665.04",-499.28,"3,039.35","2,540.07",22-Oct-2009
172.99,"1,179.83","1,352.82",-478.80,"3,210.67","2,731.87",23-Oct-2009
-171.16,"1,552.33","1,381.17",-2.74,"2,111.02","2,108.28",26-Oct-2009
141.56,"1,980.67","2,122.23",-548.77,"3,921.62","3,372.85",27-Oct-2009
896.23,"1,231.12","2,127.35",-723.66,"3,259.96","2,536.30",28-Oct-2009
977.06,"1,676.73","2,653.79","-2,546.67","5,541.66","2,994.99",29-Oct-2009
592.93,"1,807.07","2,400.00",576.05,"3,390.58","3,966.63",30-Oct-2009
751.95,"1,407.16","2,159.11",-874.26,"3,714.18","2,839.92",03-Nov-2009
557.19,"1,165.96","1,723.15",234.31,"2,442.17","2,676.48",04-Nov-2009
199.50,"1,137.54","1,337.04",126.94,"1,888.90","2,015.84",05-Nov-2009
236.62,"1,110.70","1,347.32",587.02,"2,803.12","3,390.14",06-Nov-2009
-287.26,"1,405.27","1,118.01",477.69,"1,728.67","2,206.36",09-Nov-2009
182.26,"1,574.89","1,757.15",259.17,"2,736.02","2,995.19",10-Nov-2009
90.52,"1,368.45","1,458.97",861.84,"2,172.67","3,034.51",11-Nov-2009
-108.81,"1,652.86","1,544.05",68.76,"2,448.88","2,517.64",12-Nov-2009
-25.40,"1,101.74","1,076.34",471.12,"1,685.39","2,156.51",13-Nov-2009
-294.64,"1,137.95",843.31,544.64,"1,901.67","2,446.31",16-Nov-2009
-235.54,"1,166.72",931.18,463.42,"1,913.05","2,376.47",17-Nov-2009
-256.73,"1,347.96","1,091.23",412.13,"2,185.32","2,597.45",18-Nov-2009
116.79,"1,119.02","1,235.81",-459.18,"2,515.82","2,056.64",19-Nov-2009
18.46,"1,296.51","1,314.97",-463.89,"2,513.81","2,049.92",20-Nov-2009
132.34,"1,058.96","1,191.30",-168.41,"2,069.94","1,901.53",23-Nov-2009
-146.83,"1,357.67","1,210.84",169.69,"2,181.54","2,351.23",24-Nov-2009
141.69,"1,154.66","1,296.35",-331.65,"2,372.75","2,041.10",25-Nov-2009
150.55,"1,779.04","1,929.59",-70.20,"2,927.94","2,857.74",26-Nov-2009
698.67,"1,696.25","2,394.92","-1,057.18","2,506.35","1,449.17",27-Nov-2009
469.71,924.94,"1,394.65",456.11,"2,345.67","2,801.78",30-Nov-2009
-125.07,"1,274.24","1,149.17",579.09,"2,372.35","2,951.44",01-Dec-2009
-213.64,"1,774.43","1,560.79",885.65,"2,650.07","3,535.72",02-Dec-2009
